,category_name,category_id,name,description,id,href,tracks,collaborative,external_urls,images,owner,primary_color,public,snapshot_id,type,uri
499,Romance,romance,10s Love Songs,Unforgettable love songs from the 2010s.,37i9dQZF1DWVTfbQdQ8l7H,https://api.spotify.com/v1/playlists/37i9dQZF1DWVTfbQdQ8l7H,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVTfbQdQ8l7H/tracks', 'total': 54}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWVTfbQdQ8l7H'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003b9f8c770d6c21dadcc152091', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzAxMiwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWVTfbQdQ8l7H
500,At Home,at_home,Daily Wellness,A mix of music and wellness to guide you through your entire day,37i9dQZF1EFjbN2szpsHBk,https://api.spotify.com/v1/playlists/37i9dQZF1EFjbN2szpsHBk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1EFjbN2szpsHBk/tracks', 'total': 30}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1EFjbN2szpsHBk'},"[{'height': None, 'url': 'https://mixed-media-images.spotifycdn.com/daily-wellness/daily-wellness-2.0-en-large.jpg', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MCwwMDAwMDAwMGI2OTgzNmMwZjI4NTNkZWIwZWM2YzAxMTA2MDRkOWM2,playlist,spotify:playlist:37i9dQZF1EFjbN2szpsHBk
501,At Home,at_home,Work From Home,Clock in from the comfort of your own home with 8 hours of music to carry you through the day.,37i9dQZF1DWTLSN7iG21yC,https://api.spotify.com/v1/playlists/37i9dQZF1DWTLSN7iG21yC,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWTLSN7iG21yC/tracks', 'total': 145}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWTLSN7iG21yC'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000039ed927af72b644ee065cc980', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzAxNSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWTLSN7iG21yC
502,At Home,at_home,The Cookout,Essential tunes for time with the family.,37i9dQZF1DXab8DipvnuNU,https://api.spotify.com/v1/playlists/37i9dQZF1DXab8DipvnuNU,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXab8DipvnuNU/tracks', 'total': 57}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXab8DipvnuNU'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000034acaaeaabb84fd7683fe5da3', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTE3OTIzMywwMDAwMDAyYjAwMDAwMTdhNjQzYjFkZjEwMDAwMDE3YTY0MTlmNmRh,playlist,spotify:playlist:37i9dQZF1DXab8DipvnuNU
503,At Home,at_home,Reading Soundtrack,Beautiful scores to accompany your reading.,37i9dQZF1DWZwtERXCS82H,https://api.spotify.com/v1/playlists/37i9dQZF1DWZwtERXCS82H,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWZwtERXCS82H/tracks', 'total': 363}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWZwtERXCS82H'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003849e8bffc67e744fdaec65f8', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODA4NTkwOSwwMDAwMDA4ZTAwMDAwMTdiMTE3Yjc2MWQwMDAwMDE2ZDE1M2RjMzc3,playlist,spotify:playlist:37i9dQZF1DWZwtERXCS82H
504,At Home,at_home,Workout Beats,Need to break a sweat? Turn these jams up and stay motivated!,37i9dQZF1DWUSyphfcc6aL,https://api.spotify.com/v1/playlists/37i9dQZF1DWUSyphfcc6aL,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUSyphfcc6aL/tracks', 'total': 70}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWUSyphfcc6aL'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000344974902f0d4e2f4613bc3b0', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzA1OCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWUSyphfcc6aL
505,At Home,at_home,Hip Hop Controller,Pass the sticks & press play.,37i9dQZF1DWT5MrZnPU1zD,https://api.spotify.com/v1/playlists/37i9dQZF1DWT5MrZnPU1zD,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWT5MrZnPU1zD/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWT5MrZnPU1zD'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000036cb04ce4baed2e4cc0d11461', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzA1OSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWT5MrZnPU1zD
506,At Home,at_home,Feelin' Good,Feel good with this positively timeless playlist!,37i9dQZF1DX9XIFQuFvzM4,https://api.spotify.com/v1/playlists/37i9dQZF1DX9XIFQuFvzM4,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9XIFQuFvzM4/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX9XIFQuFvzM4'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000313a02d059c0479e65a850267', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzA2MCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DX9XIFQuFvzM4
507,At Home,at_home,Best Podcasts of the Month,"July’s must-hear episodes, hand-picked by Spotify editors",37i9dQZF1DXdlkPQJ1PlTQ,https://api.spotify.com/v1/playlists/37i9dQZF1DXdlkPQJ1PlTQ,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdlkPQJ1PlTQ/tracks', 'total': 7}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXdlkPQJ1PlTQ'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003027d43faa96815b0766025d2', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNzUwMjk5OSwwMDAwMDA0NzAwMDAwMTdhZWViY2Y5OWYwMDAwMDE3N2VlOTVlODhj,playlist,spotify:playlist:37i9dQZF1DXdlkPQJ1PlTQ
508,At Home,at_home,Soft Pop Hits,Listen to easy songs from your favorite artists! Cover: Adele,37i9dQZF1DWTwnEm1IYyoj,https://api.spotify.com/v1/playlists/37i9dQZF1DWTwnEm1IYyoj,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWTwnEm1IYyoj/tracks', 'total': 233}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWTwnEm1IYyoj'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003a259e07a24c5b6ccf60de2d3', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODIyNDE2NCwwMDAwMDA3NjAwMDAwMTdiMTliOTEyZWYwMDAwMDE3ODdmNTY0NTcy,playlist,spotify:playlist:37i9dQZF1DWTwnEm1IYyoj
509,Wellness,wellness,Yoga & Meditation,New age music for balancing mind and body.,37i9dQZF1DX9uKNf5jGX6m,https://api.spotify.com/v1/playlists/37i9dQZF1DX9uKNf5jGX6m,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9uKNf5jGX6m/tracks', 'total': 206}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX9uKNf5jGX6m'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000034ba00eaa7b36e3001a201f8f', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNzU2NzM0NiwwMDAwMDA4MzAwMDAwMTdhZjI5MmQzN2UwMDAwMDE2ZDE1MzJkNWUy,playlist,spotify:playlist:37i9dQZF1DX9uKNf5jGX6m
510,Wellness,wellness,Mind & Body,"Chill instrumental ambient for slow, focused movement.",37i9dQZF1DXdejmG21jbny,https://api.spotify.com/v1/playlists/37i9dQZF1DXdejmG21jbny,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdejmG21jbny/tracks', 'total': 60}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXdejmG21jbny'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000038744779aafd96a3f41ea035c', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNzYzNTE1NiwwMDAwMDAxNzAwMDAwMTdhZjY5ZDg3ZDYwMDAwMDE3MGM0ZDBjYzYy,playlist,spotify:playlist:37i9dQZF1DXdejmG21jbny
511,Wellness,wellness,Peaceful Meditation,Breathe. Sense. Feel. Transcend.,37i9dQZF1DWZqd5JICZI0u,https://api.spotify.com/v1/playlists/37i9dQZF1DWZqd5JICZI0u,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWZqd5JICZI0u/tracks', 'total': 239}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWZqd5JICZI0u'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000312cf5fd4624cce89f748ec99', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNzU2NzMxNywwMDAwMDA2YTAwMDAwMTdhZjI5MjYwNzUwMDAwMDE3NTA4ZjlmMGFh,playlist,spotify:playlist:37i9dQZF1DWZqd5JICZI0u
512,Wellness,wellness,Stress Relief,Calm your mind with gentle piano and ambient.,37i9dQZF1DWXe9gFZP0gtP,https://api.spotify.com/v1/playlists/37i9dQZF1DWXe9gFZP0gtP,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWXe9gFZP0gtP/tracks', 'total': 226}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWXe9gFZP0gtP'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003ec9d60059aa215a7ba364695', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNzU2Nzg5OCwwMDAwMDA2NzAwMDAwMTdhZjI5YjQwNjgwMDAwMDE2ZTgzM2QwYzg5,playlist,spotify:playlist:37i9dQZF1DWXe9gFZP0gtP
513,Wellness,wellness,Detox,Restorative piano and ambient music.,37i9dQZF1DXcBbGCLlic3p,https://api.spotify.com/v1/playlists/37i9dQZF1DXcBbGCLlic3p,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXcBbGCLlic3p/tracks', 'total': 140}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXcBbGCLlic3p'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003c339a7efd97d093cb0b8e445', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNzQ5MTg5NCwwMDAwMDAzZTAwMDAwMTdhZWUxMzg0OWIwMDAwMDE2ZDE1NDc4Zjcy,playlist,spotify:playlist:37i9dQZF1DXcBbGCLlic3p
514,Sleep,sleep,Nightly Sleep,A mix of calming talk and music made for your night’s sleep,37i9dQZF1ETmIFBaOJTBeM,https://api.spotify.com/v1/playlists/37i9dQZF1ETmIFBaOJTBeM,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1ETmIFBaOJTBeM/tracks', 'total': 0}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1ETmIFBaOJTBeM'},"[{'height': None, 'url': 'https://daily-mix.scdn.co/covers/your-daily-drive/large-nightly-sleep-en.jpg', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MCwwMDAwMDAwMDU4N2I4ODU2MjkwMDU5ZjliYTllN2U5ZGQzODUzODM2,playlist,spotify:playlist:37i9dQZF1ETmIFBaOJTBeM
515,Sleep,sleep,Sleep,Gentle ambient piano to help you fall asleep.,37i9dQZF1DWZd79rJ6a7lp,https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWZd79rJ6a7lp/tracks', 'total': 160}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWZd79rJ6a7lp'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003b70e0223f544b1faa2e95ed0', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTU2NTY5MSwwMDAwMDBkMDAwMDAwMTdhN2I0M2ZkMDEwMDAwMDE2Y2Y2OTUyYjAw,playlist,spotify:playlist:37i9dQZF1DWZd79rJ6a7lp
516,Sleep,sleep,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWYcDQ1hSjOpY/tracks', 'total': 214}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003c601a6a746366286845b8fda', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTU3MjM0MSwwMDAwMDA1ZDAwMDAwMTdhN2JhOTc1MjgwMDAwMDE2ZDE1MjI3Zjk3,playlist,spotify:playlist:37i9dQZF1DWYcDQ1hSjOpY
517,Sleep,sleep,Night Rain,Pouring rain and occasional rolling thunder.,37i9dQZF1DXbcPC6Vvqudd,https://api.spotify.com/v1/playlists/37i9dQZF1DXbcPC6Vvqudd,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXbcPC6Vvqudd/tracks', 'total': 394}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXbcPC6Vvqudd'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000393fe06c436d719d3f31107d0', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTY1MDcxOCwwMDAwMDA0ZDAwMDAwMTdhODA1NTY5MGIwMDAwMDE3MGM0OWExMzVj,playlist,spotify:playlist:37i9dQZF1DXbcPC6Vvqudd
518,Sleep,sleep,Peaceful Piano,Relax and indulge with beautiful piano pieces,37i9dQZF1DX4sWSpwq3LiO,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks', 'total': 357}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003ca5a7517156021292e5663a6', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODA2NDAyNSwwMDAwMDBmZDAwMDAwMTdiMTAyZDhjMTAwMDAwMDE2ZDE1NTk1OTFk,playlist,spotify:playlist:37i9dQZF1DX4sWSpwq3LiO
519,Sleep,sleep,White Noise,Welcome to the soothing hum...,37i9dQZF1DWUZ5bk6qqDSy,https://api.spotify.com/v1/playlists/37i9dQZF1DWUZ5bk6qqDSy,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUZ5bk6qqDSy/tracks', 'total': 267}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWUZ5bk6qqDSy'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000035654f5615b2aec45465d0fd2', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTY1MTYxMiwwMDAwMDAzYzAwMDAwMTdhODA2MzBiNDMwMDAwMDE2ZDAwYzlhOWI5,playlist,spotify:playlist:37i9dQZF1DWUZ5bk6qqDSy
520,Sleep,sleep,Baby Sleep,Soothing instrumental music for sleepy babies.,37i9dQZF1DX0DxcHtn4Hwo,https://api.spotify.com/v1/playlists/37i9dQZF1DX0DxcHtn4Hwo,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX0DxcHtn4Hwo/tracks', 'total': 289}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX0DxcHtn4Hwo'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003eb12904dbf44afa59d6ab9ef', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTY1MTAyMSwwMDAwMDA5OTAwMDAwMTdhODA1YTA1ZmYwMDAwMDE3MGM0Y2Y4YWM3,playlist,spotify:playlist:37i9dQZF1DX0DxcHtn4Hwo
521,Sleep,sleep,Floating Through Space,Ambient drone to make you feel weightless.,37i9dQZF1DX1n9whBbBKoL,https://api.spotify.com/v1/playlists/37i9dQZF1DX1n9whBbBKoL,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX1n9whBbBKoL/tracks', 'total': 138}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX1n9whBbBKoL'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003d33da3d4e483709cb1b33c8b', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTU3MjY2MywwMDAwMDA2MzAwMDAwMTdhN2JhZTVmZWUwMDAwMDE2ZDAwYzU0ODJk,playlist,spotify:playlist:37i9dQZF1DX1n9whBbBKoL
522,Sleep,sleep,Nightstorms,Comforting sounds of thunder and rain.,37i9dQZF1DX4aYNO8X5RpR,https://api.spotify.com/v1/playlists/37i9dQZF1DX4aYNO8X5RpR,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4aYNO8X5RpR/tracks', 'total': 172}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX4aYNO8X5RpR'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003d4256662593ef9ad7707f4a3', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTY1NDg0OCwwMDAwMDAzZTAwMDAwMTdhODA5NDZjMzkwMDAwMDE2Y2Y2OTFhZTUw,playlist,spotify:playlist:37i9dQZF1DX4aYNO8X5RpR
523,Sleep,sleep,Jazz for Sleep,Let these jazz tracks lull you to sleep.,37i9dQZF1DXa1rZf8gLhyz,https://api.spotify.com/v1/playlists/37i9dQZF1DXa1rZf8gLhyz,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXa1rZf8gLhyz/tracks', 'total': 101}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXa1rZf8gLhyz'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000308e683238978c7d578b96046', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODA2NjM1MiwwMDAwMDA3NDAwMDAwMTdiMTA1MTBlYWEwMDAwMDE2ZDAwYjRhZjc4,playlist,spotify:playlist:37i9dQZF1DXa1rZf8gLhyz
524,Sleep,sleep,Sleepy Piano,Calm piano music for sleeping.,37i9dQZF1DX03b46zi3S82,https://api.spotify.com/v1/playlists/37i9dQZF1DX03b46zi3S82,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX03b46zi3S82/tracks', 'total': 173}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX03b46zi3S82'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000038257266b22638a81f18ad2bb', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODA4MDc1NiwwMDAwMDA1ZTAwMDAwMTdiMTEyY2Q3NWEwMDAwMDE3MGM0YzM2OWFl,playlist,spotify:playlist:37i9dQZF1DX03b46zi3S82
525,Sleep,sleep,Classical Sleep,"Drift off to these peaceful <a href=""spotify:genre:classical"">classical</a> melodies.",37i9dQZF1DX8Sz1gsYZdwj,https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX8Sz1gsYZdwj/tracks', 'total': 54}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX8Sz1gsYZdwj'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000038f5b6bf8fd58ce6ab15e037a', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTQ3ODMxNiwwMDAwMDA1MTAwMDAwMTdhNzYwZWMxYjMwMDAwMDE2ZWEyMGM1NmVj,playlist,spotify:playlist:37i9dQZF1DX8Sz1gsYZdwj
526,Sleep,sleep,Sweet Lullabies,Soft instrumental lullabies for the little ones.,37i9dQZF1DX8skPjZYk8mL,https://api.spotify.com/v1/playlists/37i9dQZF1DX8skPjZYk8mL,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX8skPjZYk8mL/tracks', 'total': 340}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX8skPjZYk8mL'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003376ec73aae90a63b4a6dcae8', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNTY3MDMxNSwwMDAwMDAzNjAwMDAwMTdhODE4MDZlYTgwMDAwMDE3MTNlZjQyN2Ex,playlist,spotify:playlist:37i9dQZF1DX8skPjZYk8mL
527,Sleep,sleep,Dreamy Vibes,Hypnotic bliss.,37i9dQZF1DWSiZVO2J6WeI,https://api.spotify.com/v1/playlists/37i9dQZF1DWSiZVO2J6WeI,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWSiZVO2J6WeI/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWSiZVO2J6WeI'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003cef1e1e83454017583e8bd8f', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzA0MywwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWSiZVO2J6WeI
